GO_ID	ClusterID	ClusterName
GO:0043531	2	DNA/RNA Binding & Polymerase Activity
GO:0043565	2	DNA/RNA Binding & Polymerase Activity
GO:0043758	5	Oxidoreductase, Synthase & Ligase Activity
GO:0043768	5	Oxidoreductase, Synthase & Ligase Activity
GO:0043812	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0043813	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0043906	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0043915	4	Kinases & Transferases
GO:0043916	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0043998	1	Acyl/Acetyl/Methyltransferase Activity
GO:0044183	0	Transcription Regulator & Modulator Activity
GO:0044389	2	DNA/RNA Binding & Polymerase Activity
GO:0044390	2	DNA/RNA Binding & Polymerase Activity
GO:0044547	2	DNA/RNA Binding & Polymerase Activity
GO:0044548	2	DNA/RNA Binding & Polymerase Activity
GO:0044877	2	DNA/RNA Binding & Polymerase Activity
GO:0045015	2	DNA/RNA Binding & Polymerase Activity
GO:0045131	2	DNA/RNA Binding & Polymerase Activity
GO:0045134	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0045145	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0045153	6	Transporter & Channel Activity
GO:0045182	0	Transcription Regulator & Modulator Activity
GO:0045503	2	DNA/RNA Binding & Polymerase Activity
GO:0045504	2	DNA/RNA Binding & Polymerase Activity
GO:0045505	2	DNA/RNA Binding & Polymerase Activity
GO:0045735	0	Transcription Regulator & Modulator Activity
GO:0046403	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0046404	4	Kinases & Transferases
GO:0046429	5	Oxidoreductase, Synthase & Ligase Activity
GO:0046523	5	Oxidoreductase, Synthase & Ligase Activity
GO:0046592	5	Oxidoreductase, Synthase & Ligase Activity
GO:0046625	2	DNA/RNA Binding & Polymerase Activity
GO:0046789	2	DNA/RNA Binding & Polymerase Activity
GO:0046812	2	DNA/RNA Binding & Polymerase Activity
GO:0046820	4	Kinases & Transferases
GO:0046872	2	DNA/RNA Binding & Polymerase Activity
GO:0046873	6	Transporter & Channel Activity
GO:0046899	4	Kinases & Transferases
GO:0046912	1	Acyl/Acetyl/Methyltransferase Activity
GO:0046914	2	DNA/RNA Binding & Polymerase Activity
GO:0046922	1	Acyl/Acetyl/Methyltransferase Activity
GO:0046923	2	DNA/RNA Binding & Polymerase Activity
GO:0046933	6	Transporter & Channel Activity
GO:0046936	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0046961	6	Transporter & Channel Activity
GO:0046974	1	Acyl/Acetyl/Methyltransferase Activity
GO:0046975	1	Acyl/Acetyl/Methyltransferase Activity
GO:0046982	2	DNA/RNA Binding & Polymerase Activity
GO:0046983	2	DNA/RNA Binding & Polymerase Activity
GO:0047131	5	Oxidoreductase, Synthase & Ligase Activity
GO:0047134	5	Oxidoreductase, Synthase & Ligase Activity
GO:0047334	4	Kinases & Transferases
GO:0047372	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0047429	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0047453	5	Oxidoreductase, Synthase & Ligase Activity
GO:0047493	4	Kinases & Transferases
GO:0047555	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0047617	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0047710	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0047822	5	Oxidoreductase, Synthase & Ligase Activity
GO:0047834	5	Oxidoreductase, Synthase & Ligase Activity
GO:0047874	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0047952	5	Oxidoreductase, Synthase & Ligase Activity
GO:0048027	2	DNA/RNA Binding & Polymerase Activity
GO:0048029	2	DNA/RNA Binding & Polymerase Activity
GO:0048039	2	DNA/RNA Binding & Polymerase Activity
GO:0048256	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0048257	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0048306	2	DNA/RNA Binding & Polymerase Activity
GO:0048487	2	DNA/RNA Binding & Polymerase Activity
GO:0050178	5	Oxidoreductase, Synthase & Ligase Activity
GO:0050277	4	Kinases & Transferases
GO:0050291	1	Acyl/Acetyl/Methyltransferase Activity
GO:0050308	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0050321	4	Kinases & Transferases
GO:0050483	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0050515	4	Kinases & Transferases
GO:0050518	4	Kinases & Transferases
GO:0050567	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0050577	5	Oxidoreductase, Synthase & Ligase Activity
GO:0050660	2	DNA/RNA Binding & Polymerase Activity
GO:0050661	2	DNA/RNA Binding & Polymerase Activity
GO:0050693	2	DNA/RNA Binding & Polymerase Activity
GO:0050699	2	DNA/RNA Binding & Polymerase Activity
GO:0050833	6	Transporter & Channel Activity
GO:0050839	2	DNA/RNA Binding & Polymerase Activity
GO:0050897	2	DNA/RNA Binding & Polymerase Activity
GO:0051010	2	DNA/RNA Binding & Polymerase Activity
GO:0051015	2	DNA/RNA Binding & Polymerase Activity
GO:0051019	2	DNA/RNA Binding & Polymerase Activity
GO:0051020	2	DNA/RNA Binding & Polymerase Activity
GO:0051082	2	DNA/RNA Binding & Polymerase Activity
GO:0051087	2	DNA/RNA Binding & Polymerase Activity
GO:0051117	2	DNA/RNA Binding & Polymerase Activity
GO:0051213	5	Oxidoreductase, Synthase & Ligase Activity
GO:0051287	2	DNA/RNA Binding & Polymerase Activity
GO:0051377	4	Kinases & Transferases
GO:0051499	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0051500	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0051536	2	DNA/RNA Binding & Polymerase Activity
GO:0051537	2	DNA/RNA Binding & Polymerase Activity
GO:0051538	2	DNA/RNA Binding & Polymerase Activity
GO:0051539	2	DNA/RNA Binding & Polymerase Activity
GO:0051721	2	DNA/RNA Binding & Polymerase Activity
GO:0051731	4	Kinases & Transferases
GO:0051745	5	Oxidoreductase, Synthase & Ligase Activity
GO:0051751	4	Kinases & Transferases
GO:0051765	4	Kinases & Transferases
GO:0051787	2	DNA/RNA Binding & Polymerase Activity
GO:0051861	2	DNA/RNA Binding & Polymerase Activity
GO:0051864	5	Oxidoreductase, Synthase & Ligase Activity
GO:0051879	2	DNA/RNA Binding & Polymerase Activity
GO:0051880	2	DNA/RNA Binding & Polymerase Activity
GO:0051920	5	Oxidoreductase, Synthase & Ligase Activity
GO:0051959	2	DNA/RNA Binding & Polymerase Activity
GO:0051998	1	Acyl/Acetyl/Methyltransferase Activity
GO:0052381	4	Kinases & Transferases
GO:0052657	4	Kinases & Transferases
GO:0052658	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0052659	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0052717	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0052723	4	Kinases & Transferases
GO:0052724	4	Kinases & Transferases
GO:0052739	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0052742	4	Kinases & Transferases
GO:0052821	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0052822	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0052832	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0052833	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0052855	5	Oxidoreductase, Synthase & Ligase Activity
GO:0052856	5	Oxidoreductase, Synthase & Ligase Activity
GO:0052905	4	Kinases & Transferases
GO:0052906	4	Kinases & Transferases
GO:0052907	4	Kinases & Transferases
GO:0052909	4	Kinases & Transferases
GO:0052927	4	Kinases & Transferases
GO:0052928	4	Kinases & Transferases
GO:0052929	4	Kinases & Transferases
GO:0055056	6	Transporter & Channel Activity
GO:0060090	0	Transcription Regulator & Modulator Activity
GO:0060590	0	Transcription Regulator & Modulator Activity
GO:0061133	0	Transcription Regulator & Modulator Activity
GO:0061513	6	Transporter & Channel Activity
GO:0061575	0	Transcription Regulator & Modulator Activity
GO:0061578	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0061608	0	Transcription Regulator & Modulator Activity
GO:0061630	1	Acyl/Acetyl/Methyltransferase Activity
GO:0061631	1	Acyl/Acetyl/Methyltransferase Activity
GO:0061656	1	Acyl/Acetyl/Methyltransferase Activity
GO:0061665	1	Acyl/Acetyl/Methyltransferase Activity
GO:0061685	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0061710	4	Kinases & Transferases
GO:0061711	1	Acyl/Acetyl/Methyltransferase Activity
GO:0061712	4	Kinases & Transferases
GO:0061863	1	Acyl/Acetyl/Methyltransferase Activity
GO:0062072	2	DNA/RNA Binding & Polymerase Activity
GO:0070006	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0070034	2	DNA/RNA Binding & Polymerase Activity
GO:0070037	4	Kinases & Transferases
GO:0070042	4	Kinases & Transferases
GO:0070063	2	DNA/RNA Binding & Polymerase Activity
GO:0070064	2	DNA/RNA Binding & Polymerase Activity
GO:0070180	2	DNA/RNA Binding & Polymerase Activity
GO:0070181	2	DNA/RNA Binding & Polymerase Activity
GO:0070182	2	DNA/RNA Binding & Polymerase Activity
GO:0070280	2	DNA/RNA Binding & Polymerase Activity
GO:0070281	2	DNA/RNA Binding & Polymerase Activity
GO:0070282	2	DNA/RNA Binding & Polymerase Activity
GO:0070290	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0070402	2	DNA/RNA Binding & Polymerase Activity
GO:0070403	2	DNA/RNA Binding & Polymerase Activity
GO:0070530	2	DNA/RNA Binding & Polymerase Activity
GO:0070567	4	Kinases & Transferases
GO:0070569	4	Kinases & Transferases
GO:0070577	2	DNA/RNA Binding & Polymerase Activity
GO:0070615	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0070626	5	Oxidoreductase, Synthase & Ligase Activity
GO:0070628	2	DNA/RNA Binding & Polymerase Activity
GO:0070733	4	Kinases & Transferases
GO:0070740	1	Acyl/Acetyl/Methyltransferase Activity
GO:0070840	2	DNA/RNA Binding & Polymerase Activity
GO:0070905	2	DNA/RNA Binding & Polymerase Activity
GO:0071074	2	DNA/RNA Binding & Polymerase Activity
GO:0071164	4	Kinases & Transferases
GO:0071207	2	DNA/RNA Binding & Polymerase Activity
GO:0071424	4	Kinases & Transferases
GO:0071889	2	DNA/RNA Binding & Polymerase Activity
GO:0071949	2	DNA/RNA Binding & Polymerase Activity
GO:0072587	0	Transcription Regulator & Modulator Activity
GO:0080025	2	DNA/RNA Binding & Polymerase Activity
GO:0080084	2	DNA/RNA Binding & Polymerase Activity
GO:0090560	4	Kinases & Transferases
GO:0097023	5	Oxidoreductase, Synthase & Ligase Activity
GO:0097027	0	Transcription Regulator & Modulator Activity
GO:0097157	2	DNA/RNA Binding & Polymerase Activity
GO:0097177	2	DNA/RNA Binding & Polymerase Activity
GO:0097367	2	DNA/RNA Binding & Polymerase Activity
GO:0097602	2	DNA/RNA Binding & Polymerase Activity
GO:0098505	2	DNA/RNA Binding & Polymerase Activity
GO:0098808	2	DNA/RNA Binding & Polymerase Activity
GO:0099122	2	DNA/RNA Binding & Polymerase Activity
GO:0101005	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0102009	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0102092	4	Kinases & Transferases
GO:0102158	5	Oxidoreductase, Synthase & Ligase Activity
GO:0102265	5	Oxidoreductase, Synthase & Ligase Activity
GO:0102389	5	Oxidoreductase, Synthase & Ligase Activity
GO:0102391	5	Oxidoreductase, Synthase & Ligase Activity
GO:0102521	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0102522	4	Kinases & Transferases
GO:0102545	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0102555	1	Acyl/Acetyl/Methyltransferase Activity
GO:0102567	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0102568	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0103026	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0103045	1	Acyl/Acetyl/Methyltransferase Activity
GO:0106026	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0106029	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0106050	4	Kinases & Transferases
GO:0106153	2	DNA/RNA Binding & Polymerase Activity
GO:0106222	2	DNA/RNA Binding & Polymerase Activity
GO:0106245	4	Kinases & Transferases
GO:0106306	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0106307	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0106310	4	Kinases & Transferases
GO:0106311	4	Kinases & Transferases
GO:0106388	4	Kinases & Transferases
GO:0120013	6	Transporter & Channel Activity
GO:0140078	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0140312	0	Transcription Regulator & Modulator Activity
GO:0140326	6	Transporter & Channel Activity
GO:0140345	6	Transporter & Channel Activity
GO:0140359	6	Transporter & Channel Activity
GO:0140657	0	Transcription Regulator & Modulator Activity
GO:0140658	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0140662	0	Transcription Regulator & Modulator Activity
GO:0140663	0	Transcription Regulator & Modulator Activity
GO:0140664	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:1902387	2	DNA/RNA Binding & Polymerase Activity
GO:1902388	6	Transporter & Channel Activity
GO:1904047	2	DNA/RNA Binding & Polymerase Activity
GO:1905394	2	DNA/RNA Binding & Polymerase Activity
GO:1990050	6	Transporter & Channel Activity
GO:1990189	1	Acyl/Acetyl/Methyltransferase Activity
GO:1990190	1	Acyl/Acetyl/Methyltransferase Activity
GO:1990247	0	Transcription Regulator & Modulator Activity
GO:1990259	1	Acyl/Acetyl/Methyltransferase Activity
GO:1990275	2	DNA/RNA Binding & Polymerase Activity
GO:1990380	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:1990381	2	DNA/RNA Binding & Polymerase Activity
GO:1990583	0	Transcription Regulator & Modulator Activity
GO:1990757	0	Transcription Regulator & Modulator Activity
GO:1990817	4	Kinases & Transferases
GO:1990825	2	DNA/RNA Binding & Polymerase Activity
GO:1990883	1	Acyl/Acetyl/Methyltransferase Activity
GO:1990939	0	Transcription Regulator & Modulator Activity
GO:2001070	2	DNA/RNA Binding & Polymerase Activity
GO:0000268	2	DNA/RNA Binding & Polymerase Activity
GO:0001098	2	DNA/RNA Binding & Polymerase Activity
GO:0001099	2	DNA/RNA Binding & Polymerase Activity
GO:0001653	0	Transcription Regulator & Modulator Activity
GO:0003978	5	Oxidoreductase, Synthase & Ligase Activity
GO:0004112	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004549	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004805	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0004857	0	Transcription Regulator & Modulator Activity
GO:0005102	2	DNA/RNA Binding & Polymerase Activity
GO:0005216	6	Transporter & Channel Activity
GO:0005225	6	Transporter & Channel Activity
GO:0005229	6	Transporter & Channel Activity
GO:0005244	6	Transporter & Channel Activity
GO:0005261	6	Transporter & Channel Activity
GO:0008174	4	Kinases & Transferases
GO:0008194	4	Kinases & Transferases
GO:0008238	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0008417	4	Kinases & Transferases
GO:0008509	6	Transporter & Channel Activity
GO:0009975	5	Oxidoreductase, Synthase & Ligase Activity
GO:0015075	6	Transporter & Channel Activity
GO:0015081	6	Transporter & Channel Activity
GO:0015101	6	Transporter & Channel Activity
GO:0015103	6	Transporter & Channel Activity
GO:0015108	6	Transporter & Channel Activity
GO:0015205	6	Transporter & Channel Activity
GO:0015215	6	Transporter & Channel Activity
GO:0015252	6	Transporter & Channel Activity
GO:0015291	6	Transporter & Channel Activity
GO:0015399	6	Transporter & Channel Activity
GO:0015453	6	Transporter & Channel Activity
GO:0015605	6	Transporter & Channel Activity
GO:0015645	5	Oxidoreductase, Synthase & Ligase Activity
GO:0015924	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0015932	6	Transporter & Channel Activity
GO:0016278	4	Kinases & Transferases
GO:0016289	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0016405	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016412	1	Acyl/Acetyl/Methyltransferase Activity
GO:0016417	1	Acyl/Acetyl/Methyltransferase Activity
GO:0016530	0	Transcription Regulator & Modulator Activity
GO:0016628	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016645	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016667	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016670	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016675	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016684	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016701	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016730	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016755	1	Acyl/Acetyl/Methyltransferase Activity
GO:0016790	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0016796	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0016830	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016835	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016854	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016859	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016860	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016862	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016864	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016875	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016877	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016878	5	Oxidoreductase, Synthase & Ligase Activity
GO:0016893	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0016894	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0016896	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0017171	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0019203	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0019207	0	Transcription Regulator & Modulator Activity
GO:0019208	0	Transcription Regulator & Modulator Activity
GO:0019212	0	Transcription Regulator & Modulator Activity
GO:0019707	1	Acyl/Acetyl/Methyltransferase Activity
GO:0019783	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0019842	2	DNA/RNA Binding & Polymerase Activity
GO:0022803	6	Transporter & Channel Activity
GO:0022804	6	Transporter & Channel Activity
GO:0022832	6	Transporter & Channel Activity
GO:0022834	6	Transporter & Channel Activity
GO:0022836	6	Transporter & Channel Activity
GO:0022839	6	Transporter & Channel Activity
GO:0022843	6	Transporter & Channel Activity
GO:0022853	6	Transporter & Channel Activity
GO:0022884	6	Transporter & Channel Activity
GO:0022890	6	Transporter & Channel Activity
GO:0030545	0	Transcription Regulator & Modulator Activity
GO:0030546	0	Transcription Regulator & Modulator Activity
GO:0032553	2	DNA/RNA Binding & Polymerase Activity
GO:0032555	2	DNA/RNA Binding & Polymerase Activity
GO:0032561	2	DNA/RNA Binding & Polymerase Activity
GO:0033550	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0033749	5	Oxidoreductase, Synthase & Ligase Activity
GO:0034061	4	Kinases & Transferases
GO:0034062	4	Kinases & Transferases
GO:0034212	1	Acyl/Acetyl/Methyltransferase Activity
GO:0035639	2	DNA/RNA Binding & Polymerase Activity
GO:0036094	2	DNA/RNA Binding & Polymerase Activity
GO:0038024	0	Transcription Regulator & Modulator Activity
GO:0042277	2	DNA/RNA Binding & Polymerase Activity
GO:0043168	2	DNA/RNA Binding & Polymerase Activity
GO:0043178	2	DNA/RNA Binding & Polymerase Activity
GO:0044620	2	DNA/RNA Binding & Polymerase Activity
GO:0044769	6	Transporter & Channel Activity
GO:0045158	0	Transcription Regulator & Modulator Activity
GO:0046527	4	Kinases & Transferases
GO:0046906	2	DNA/RNA Binding & Polymerase Activity
GO:0048018	2	DNA/RNA Binding & Polymerase Activity
GO:0048038	2	DNA/RNA Binding & Polymerase Activity
GO:0050145	4	Kinases & Transferases
GO:0050825	2	DNA/RNA Binding & Polymerase Activity
GO:0051119	6	Transporter & Channel Activity
GO:0051192	2	DNA/RNA Binding & Polymerase Activity
GO:0051540	2	DNA/RNA Binding & Polymerase Activity
GO:0052689	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0060589	0	Transcription Regulator & Modulator Activity
GO:0061134	0	Transcription Regulator & Modulator Activity
GO:0061135	0	Transcription Regulator & Modulator Activity
GO:0061659	1	Acyl/Acetyl/Methyltransferase Activity
GO:0062105	4	Kinases & Transferases
GO:0070001	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0070012	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0070279	2	DNA/RNA Binding & Polymerase Activity
GO:0070566	4	Kinases & Transferases
GO:0070739	1	Acyl/Acetyl/Methyltransferase Activity
GO:0070818	5	Oxidoreductase, Synthase & Ligase Activity
GO:0072320	6	Transporter & Channel Activity
GO:0072349	6	Transporter & Channel Activity
GO:0090079	2	DNA/RNA Binding & Polymerase Activity
GO:0097159	2	DNA/RNA Binding & Polymerase Activity
GO:0097747	4	Kinases & Transferases
GO:0098599	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0098847	2	DNA/RNA Binding & Polymerase Activity
GO:0099094	6	Transporter & Channel Activity
GO:0099095	6	Transporter & Channel Activity
GO:0120014	6	Transporter & Channel Activity
GO:0140030	2	DNA/RNA Binding & Polymerase Activity
GO:0140096	1	Acyl/Acetyl/Methyltransferase Activity
GO:0140097	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0140098	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0140101	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0140223	0	Transcription Regulator & Modulator Activity
GO:0140296	2	DNA/RNA Binding & Polymerase Activity
GO:0140299	0	Transcription Regulator & Modulator Activity
GO:0140318	6	Transporter & Channel Activity
GO:0140414	0	Transcription Regulator & Modulator Activity
GO:0140457	1	Acyl/Acetyl/Methyltransferase Activity
GO:0140612	0	Transcription Regulator & Modulator Activity
GO:0140640	3	Hydrolases, Phosphatases & Nucleic-Acid-Acting Enzymes
GO:0140677	0	Transcription Regulator & Modulator Activity
GO:0140678	0	Transcription Regulator & Modulator Activity
GO:0140824	5	Oxidoreductase, Synthase & Ligase Activity
GO:0140993	1	Acyl/Acetyl/Methyltransferase Activity
GO:0141058	1	Acyl/Acetyl/Methyltransferase Activity
GO:0141147	6	Transporter & Channel Activity
GO:0180030	4	Kinases & Transferases
GO:1901265	2	DNA/RNA Binding & Polymerase Activity
GO:1901363	2	DNA/RNA Binding & Polymerase Activity
GO:1901505	6	Transporter & Channel Activity
GO:1901682	6	Transporter & Channel Activity
GO:1901981	2	DNA/RNA Binding & Polymerase Activity
GO:1902936	2	DNA/RNA Binding & Polymerase Activity
GO:1990837	2	DNA/RNA Binding & Polymerase Activity
